Registration number,Course ID,Grade,Semester ending date
E/16/202,CP308,A-,9/12/2021
E/16/202,CP506,B,2/10/2023
E/16/202,CE202,C,11/26/2019
E/16/202,CP507,A,2/10/2023
E/16/202,ME205,B+,4/9/2021
E/16/202,EM526,B+,3/29/2022
E/16/202,CP504,B+,9/12/2021
E/16/202,EM213,C-,11/26/2019
E/16/202,CP202,A-,4/9/2021
E/16/202,ME323,A-,3/29/2022
E/16/202,CP305,A+,9/12/2021
E/16/202,PR409,A-,2/10/2023
E/16/202,PR408,B,3/8/2023
E/16/202,CE207,A,4/9/2021
E/16/202,EE280,C,11/26/2019
E/16/202,ME321,C,3/29/2022
E/16/202,CP503,B+,9/12/2021
E/16/202,CP508,A,3/8/2023
E/16/202,EM212,A+,9/4/2021
E/16/202,EM203,A-,4/9/2021
E/16/210,PR409,A+,2/10/2023
E/16/210,CP511,A,12/9/2021
E/16/210,CP407,A+,3/8/2023
E/16/210,EM524,A+,2/10/2023
E/16/210,CP304,B+,9/12/2021
E/16/210,EM213,A+,11/26/2019
E/16/210,CP409,A+,2/10/2023
E/16/210,CP408,A,3/8/2023
E/16/210,CP202,B,4/9/2021
E/16/210,CP308,A+,9/12/2021
E/16/210,ME323,A-,3/29/2022
E/16/210,CP504,A,9/12/2021
E/16/210,CE202,B+,11/26/2019
E/16/210,CP507,A+,2/10/2023
E/16/210,CE207,A+,4/9/2021
E/16/210,PR408,B+,3/8/2023
E/16/210,CP305,A,9/12/2021
E/16/210,CP303,A+,3/29/2022
E/16/210,EM526,A+,3/29/2022
E/16/210,EM527,A+,12/9/2021
E/16/210,ME211,C+,11/26/2019
E/16/210,CP406,A,2/10/2023
E/16/210,CP508,A+,3/8/2023
E/16/210,ME321,B-,3/29/2022
E/16/210,EE280,A-,11/26/2019
E/16/210,EM203,B+,4/9/2021
E/16/210,CE201,B-,11/26/2019
E/16/210,ME205,A-,4/9/2021
E/16/210,EM211,A+,11/26/2019
E/16/210,CP201,A+,11/26/2019
E/16/210,EM212,A+,9/4/2021
E/16/210,ME223,A-,4/9/2021
E/16/238,ME205,A-,4/9/2021
E/16/238,CP508,A,3/8/2023
E/16/238,ME223,A-,4/9/2021
E/16/238,PR409,A,2/10/2023
E/16/238,CE207,A,4/9/2021
E/16/238,ME323,A,3/29/2022
E/16/238,EM211,A+,11/26/2019
E/16/238,ME321,A,3/29/2022
E/16/238,CP408,A+,3/8/2023
E/16/238,CP409,A+,2/10/2023
E/16/238,CP406,A,2/10/2023
E/16/238,EM212,A+,9/4/2021
E/16/238,CP308,A+,9/12/2021
E/16/238,CE201,B,11/26/2019
E/16/238,EM526,A+,3/29/2022
E/16/238,CP202,A,4/9/2021
E/16/238,PR408,A-,3/8/2023
E/16/238,CP504,A+,9/12/2021
E/16/238,CP407,A+,3/8/2023
E/16/238,EM213,A+,11/26/2019
E/16/238,CP511,A,12/9/2021
E/16/238,CP304,A+,9/12/2021
E/16/238,CP201,A,11/26/2019
E/16/238,CP502,A+,3/29/2022
E/16/238,CP305,A+,9/12/2021
E/16/238,CP507,A+,2/10/2023
E/16/238,EE280,B,11/26/2019
E/16/238,EM203,A-,4/9/2021
E/16/238,EM527,A+,12/9/2021
E/16/238,ME211,C+,11/26/2019
E/16/238,CE202,A-,11/26/2019
E/16/238,CP303,A+,3/29/2022
E/16/240,CP508,A+,3/8/2023
E/16/240,CP304,A+,9/12/2021
E/16/240,EM212,A+,9/4/2021
E/16/240,ME205,A,4/9/2021
E/16/240,CE201,A+,11/26/2019
E/16/240,CP303,A+,3/29/2022
E/16/240,CP201,A+,11/26/2019
E/16/240,CP305,A+,9/12/2021
E/16/240,CP406,A,2/10/2023
E/16/240,EM526,A+,3/29/2022
E/16/240,EE280,A,11/26/2019
E/16/240,EM527,A+,12/9/2021
E/16/240,EM211,A+,11/26/2019
E/16/240,ME211,B,11/26/2019
E/16/240,ME321,A+,3/29/2022
E/16/240,CP409,A+,2/10/2023
E/16/240,CP504,A+,9/12/2021
E/16/240,PR408,A,3/8/2023
E/16/240,CP507,A+,2/10/2023
E/16/240,ME223,A+,4/9/2021
E/16/240,EM203,A+,4/9/2021
E/16/240,CP408,A,3/8/2023
E/16/240,CP308,A+,9/12/2021
E/16/240,ME323,A+,3/29/2022
E/16/240,EM213,A+,11/26/2019
E/16/240,CP407,A+,3/8/2023
E/16/240,CE207,A,4/9/2021
E/16/240,CP502,A,3/29/2022
E/16/240,CE202,A,11/26/2019
E/16/240,CP511,A+,12/9/2021
E/16/240,PR409,A+,2/10/2023
E/16/240,CP202,A+,4/9/2021
E/16/253,CE207,A+,4/9/2021
E/16/253,PR408,A-,3/8/2023
E/16/253,ME211,C,11/26/2019
E/16/253,PR409,A-,2/10/2023
E/16/253,ME323,B+,3/29/2022
E/16/253,CP508,A,3/8/2023
E/16/253,CP305,A+,9/12/2021
E/16/253,EE280,B,11/26/2019
E/16/253,ME321,B-,3/29/2022
E/16/253,EM203,A-,4/9/2021
E/16/253,CP511,A,12/9/2021
E/16/253,EM526,A+,3/8/2023
E/16/253,EM212,A+,9/4/2021
E/16/253,CP304,B+,9/12/2021
E/16/253,CP202,A-,4/9/2021
E/16/253,EM213,B+,11/26/2019
E/16/253,CP502,A,3/29/2022
E/16/253,CP409,A+,2/10/2023
E/16/253,EM527,A+,3/29/2022
E/16/253,CP408,A-,3/8/2023
E/16/253,CP201,B-,11/26/2019
E/16/253,CP303,A-,3/29/2022
E/16/253,CP407,A,3/8/2023
E/16/253,CP518,A,3/8/2023
E/16/253,CE201,C+,11/26/2019
E/16/253,CP507,A+,2/10/2023
E/16/253,EM211,B-,11/26/2019
E/16/253,ME205,B,4/9/2021
E/16/253,ME223,B-,4/9/2021
E/16/253,CE202,C+,11/26/2019
E/16/253,CP308,A,9/12/2021
E/16/253,CP406,B,2/10/2023
E/16/258,EM524,A+,2/10/2023
E/16/258,EM203,B+,4/9/2021
E/16/258,CP502,A,3/29/2022
E/16/258,CP409,A+,2/10/2023
E/16/258,EM213,A+,11/26/2019
E/16/258,CP305,B+,9/12/2021
E/16/258,CP407,A+,3/8/2023
E/16/258,ME323,B+,3/29/2022
E/16/258,CE202,A-,11/26/2019
E/16/258,CP507,A+,2/10/2023
E/16/258,PR408,B,3/8/2023
E/16/258,ME205,B,4/9/2021
E/16/258,CE207,B+,4/9/2021
E/16/258,ME321,C,3/29/2022
E/16/258,CP504,A,9/12/2021
E/16/258,ME223,C,4/9/2021
E/16/258,CP508,A,3/8/2023
E/16/258,EE280,B,11/26/2019
